ID,VERSION,STORE_ID,UUID,TRANSACTION_ID,TYPE_QNAME_ID,LOCALE_ID,ACL_ID,AUDIT_CREATOR,AUDIT_CREATED,AUDIT_MODIFIER,AUDIT_MODIFIED,AUDIT_ACCESSED
15253124,3,6,4c531769-097f-4ddc-99fd-ee56460b58a8,5124321,258,2,66,bvos,2020-09-24T10:44:09.460Z,bvos,2020-09-24T10:44:09.460Z,
15981955,3,6,76b4f7e6-9fee-4ad8-81f2-7bdca15e53e3,5367588,258,2,66,bvos,2020-09-25T09:50:39.820Z,bvos,2020-09-25T09:50:39.820Z,
16729530,3,6,073690c9-3a48-4bb9-9ad2-2978149ec563,5616912,258,2,66,bvos,2020-09-27T16:29:04.812Z,bvos,2020-09-27T16:29:04.812Z,
15979484,3,6,71fd3e64-35a6-4e0e-8097-9c919a744b9e,5366741,258,2,66,bvos,2020-09-25T06:17:23.763Z,bvos,2020-09-25T06:17:23.763Z,
15981703,3,6,4047b41c-9154-4b44-b59c-fba9237b0db8,5367502,258,2,66,bvos,2020-09-25T09:26:21.950Z,bvos,2020-09-25T09:26:21.950Z,
16733646,3,6,de57a066-0535-4adf-af26-0dd8c30b1caf,5618332,258,2,66,bvos,2020-09-28T07:03:04.628Z,bvos,2020-09-28T07:03:04.628Z,
16732072,3,6,33971b4c-be78-4cb9-8a03-da52b32a3290,5617797,258,2,66,bvos,2020-09-28T05:17:28.912Z,bvos,2020-09-28T05:17:28.912Z,
16728409,3,6,4169d177-3f39-48bf-a930-f52be8dff100,5616631,258,2,66,bvos,2020-09-27T04:40:50.223Z,bvos,2020-09-27T04:40:50.223Z,
16728449,3,6,0e4ae313-5f99-457b-bb8c-bbf419c0aa78,5616645,258,2,66,bvos,2020-09-27T04:52:30.389Z,bvos,2020-09-27T04:52:30.389Z,
16729502,3,6,a0426a49-a45a-40ce-b99b-bdc64a5cc304,5616901,258,2,66,bvos,2020-09-27T15:29:13.364Z,bvos,2020-09-27T15:29:13.364Z,
16728443,3,6,589d0e92-ef2a-4217-b77d-d73c9b052dd6,5616643,258,2,66,bvos,2020-09-27T04:50:55.477Z,bvos,2020-09-27T04:50:55.477Z,
16728488,3,6,7399577e-e723-400f-a7b4-1492c56934a1,5616659,258,2,66,bvos,2020-09-27T04:59:37.412Z,bvos,2020-09-27T04:59:37.412Z,
17414009,3,6,12f2f797-1ec3-4638-b354-58d69617ec3c,5845621,258,2,66,bvos,2020-09-29T08:07:56.028Z,bvos,2020-09-29T08:07:56.028Z,
17415108,3,6,e8e75e7a-196f-4adc-94cb-ce0ced602e96,5845997,258,2,66,bvos,2020-09-29T09:29:28.091Z,bvos,2020-09-29T09:29:28.091Z,
21617038,3,6,b861bac9-e854-41d2-b800-b5c21a9cc416,7248915,258,2,66,bvos,2020-10-05T11:58:53.605Z,bvos,2020-10-05T11:58:53.605Z,
23015778,3,6,da9c1a6a-2155-43cb-bcf3-935a1bbca1cd,7715986,258,2,66,bvos,2020-10-07T11:37:28.916Z,bvos,2020-10-07T11:37:28.916Z,
23673528,3,6,98c636f8-50f6-466e-a6c8-426ce8364dfa,7935758,258,2,66,bvos,2020-10-08T09:52:14.717Z,bvos,2020-10-08T09:52:14.717Z,
23670655,3,6,10cc48c0-3360-4a03-aeb5-49b97a227f39,7934781,258,2,66,bvos,2020-10-08T05:12:12.824Z,bvos,2020-10-08T05:12:12.824Z,
24380208,3,6,d7a50043-857f-41dd-90ab-7a2a8f141df7,8171795,258,2,66,bvos,2020-10-09T09:44:21.517Z,bvos,2020-10-09T09:44:21.517Z,
24380560,3,6,c7710e79-e726-4de0-9db1-b6f5fc4212fd,8171917,258,2,66,bvos,2020-10-09T10:12:23.053Z,bvos,2020-10-09T10:12:23.053Z,
